"";"sofifa_id";"short_name";"age";"league_name";"overall";"value_eur";"preferred_foot";"team_position";"pace";"shooting";"passing";"dribbling";"defending";"physic";"BMI";"log_value_eur"
"2028";219957;"J. Laursen";25;"German 1. Bundesliga";68;975000;"Left";"Defender";75;47;61;67;63;71;0,0431065789473684;13,79019274998
"2029";231022;"C. Dell'Orco";26;"Italian Serie A";68;1000000;"Left";"Defender";60;47;59;67;70;64;0,044652;13,8155105579643
"2030";219451;"N. Paz";28;"Italian Serie A";68;900000;"Left";"Forward";47;41;51;54;70;74;0,0409898876404494;13,7101500423064
"2031";223790;"S. Becker";25;"German 1. Bundesliga";68;1100000;"Right";"Defender";92;64;59;69;31;66;0,0432;13,9108207377686
"2032";230143;"K. Dermaku";28;"Italian Serie A";68;900000;"Left";"Defender";51;38;47;45;70;67;0,0427247191011236;13,7101500423064
"2033";211068;"K. Kodro";26;"Spain Primera Division";68;1100000;"Right";"Forward";56;67;59;66;40;69;0,045125;13,9108207377686
"2034";223332;"M. Sprocati";26;"Italian Serie A";68;1100000;"Right";"Defender";70;65;63;71;22;51;0,0399053333333333;13,9108207377686
"2035";102064;"C. Terzi";36;"Italian Serie A";68;180000;"Right";"Defender";47;41;45;50;70;72;0,0469565217391304;12,1007121298723
"2036";185120;"M. Volta";33;"Italian Serie A";68;425000;"Right";"Defender";55;31;43;49;68;74;0,0434051282051282;12,9598444479066
"2037";187988;"F. Sammaritano";34;"French Ligue 1";68;450000;"Right";"Defender";57;62;70;72;26;41;0,04100625;13,0170028617465
"2038";190530;"T. Fontaine";29;"French Ligue 1";68;750000;"Left";"Defender";70;24;52;37;67;73;0,0434051282051282;13,5278284855125
"2039";193081;"M. Saunier";30;"French Ligue 1";68;725000;"Right";"Defender";37;36;53;56;68;70;0,0435842105263158;13,4939269338368
"2040";193581;"P. Škuletić";30;"French Ligue 1";68;875000;"Left";"Forward";64;71;48;54;32;71;0,0414202247191011;13,6819791653398
"2041";193631;"C. Groß";31;"German 1. Bundesliga";68;675000;"Right";"Defender";62;55;60;64;68;69;0,044652;13,4224679698547
"2042";193686;"V. Regini";29;"Italian Serie A";68;750000;"Left";"Forward";60;39;54;60;70;66;0,0433227848101266;13,5278284855125
"2043";195286;"J. Edmundsson";28;"German 1. Bundesliga";68;900000;"Left";"Defender";71;64;64;70;42;69;0,0412349397590362;13,7101500423064
"2044";199195;"J. Delaplace";34;"French Ligue 1";68;325000;"Right";"Defender";55;52;66;66;66;71;0,0421253731343284;12,6915804613119
"2045";222969;"J. Hergault";34;"French Ligue 1";68;325000;"Right";"Defender";55;44;66;68;64;72;0,04278125;12,6915804613119
"2046";234763;"Ramón Folch";30;"Spain Primera Division";68;825000;"Right";"Midfielder";34;55;63;66;68;71;0,0424666666666667;13,6231386653168
"2047";235164;"L. Mora";32;"Italian Serie A";68;675000;"Left";"Defender";62;61;70;67;57;67;0,04186125;13,4224679698547
"2048";251570;"R. Cherki";16;"French Ligue 1";67;1700000;"Left";"Defender";71;60;62;74;20;58;0,0436281690140845;14,3461388090264
"2049";243057;"N. Williams";19;"English Premier League";67;1500000;"Right";"Defender";75;36;60;68;63;55;0,0459188405797101;14,2209756660724
"2050";235735;"E. Ampadu";19;"English Premier League";67;1500000;"Right";"Defender";61;30;54;60;67;67;0,0429346153846154;14,2209756660724
"2051";254660;"J. Thielmann";18;"German 1. Bundesliga";67;1600000;"Right";"Midfielder";73;66;61;69;25;58;0,0452628571428571;14,28551418721
"2052";241410;"E. Salcedo";18;"Italian Serie A";67;1600000;"Right";"Forward";77;63;57;73;21;50;0,0428162162162162;14,28551418721
"2053";254548;"M. Bard";19;"French Ligue 1";67;1500000;"Left";"Defender";76;47;60;69;62;65;0,0460446153846154;14,2209756660724
"2054";246350;"E. Le Fée";20;"French Ligue 1";67;1700000;"Right";"Midfielder";65;51;70;72;53;45;0,0498275862068965;14,3461388090264
"2055";242908;"J. Clarke";19;"English Premier League";67;1600000;"Right";"Forward";75;60;61;72;25;53;0,0442716216216216;14,28551418721
"2056";245287;"Sergio López";21;"Spain Primera Division";67;1600000;"Right";"Forward";76;55;62;67;62;58;0,047289552238806;14,28551418721
"2057";248573;"E. Dina Ebimbe";19;"French Ligue 1";67;1600000;"Right";"Defender";79;53;63;68;58;72;0,0434922077922078;14,28551418721
"2058";252001;"J. Panzo";19;"French Ligue 1";67;1500000;"Left";"Defender";68;41;60;64;65;66;0,0475347222222222;14,2209756660724
"2059";253163;"R. Araujo";21;"Spain Primera Division";67;1600000;"Right";"Forward";61;30;50;48;66;68;0,0447392405063291;14,28551418721
"2060";240589;"Miguel";20;"Spain Primera Division";67;1500000;"Right";"Forward";73;66;52;65;30;66;0,0420779220779221;14,2209756660724
"2061";236344;"J. Molumby";20;"English Premier League";67;1300000;"Right";"Defender";64;51;63;67;59;63;0,04950625;14,0778748224318
"2062";238958;"R. Harper";20;"English Premier League";67;1300000;"Right";"Defender";68;53;65;68;60;72;0,0465052631578947;14,0778748224318
"2063";239701;"R. Schmid";20;"German 1. Bundesliga";67;1300000;"Right";"Defender";73;61;67;76;45;62;0,0414739726027397;14,0778748224318
"2064";245714;"Álex Blanco";21;"Spain Primera Division";67;1400000;"Left";"Defender";81;58;62;68;36;53;0,04375;14,1519827945855
"2065";247496;"Apa";20;"Spain Primera Division";67;1200000;"Right";"Forward";80;27;56;65;63;56;0,0466129032258064;13,9978321147582
"2066";233957;"S. Field";22;"English Premier League";67;1200000;"Left";"Forward";59;54;65;64;63;65;0,0526538461538462;13,9978321147582
"2067";236368;"G. Maggiore";22;"Italian Serie A";67;1300000;"Right";"Midfielder";61;55;62;65;61;67;0,0490666666666667;14,0778748224318
"2068";241651;"V. Gyökeres";22;"English Premier League";67;1300000;"Right";"Forward";69;64;60;69;24;64;0,0406616279069767;14,0778748224318
"2069";253102;"A. Aouchiche";17;"French Ligue 1";67;1100000;"Right";"Defender";69;60;68;72;55;57;0,0455013888888889;13,9108207377686
"2070";225105;"Cristo González";22;"Italian Serie A";67;1200000;"Right";"Forward";72;66;64;70;39;59;0,0428162162162162;13,9978321147582
"2071";233084;"N. Molina";22;"Italian Serie A";67;1100000;"Right";"Defender";74;35;58;63;62;68;0,04375;13,9108207377686
"2072";233781;"J. Valencia";22;"Italian Serie A";67;1200000;"Right";"Forward";61;55;70;71;56;65;0,0433227848101266;13,9978321147582
"2073";234856;"H. Mendes";22;"French Ligue 1";67;1100000;"Right";"Defender";76;42;60;62;64;66;0,0463780821917808;13,9108207377686
"2074";235360;"R. Ache";21;"German 1. Bundesliga";67;1300000;"Right";"Defender";75;64;43;65;28;71;0,0408938271604938;14,0778748224318
"2075";238062;"B. Baningime";21;"English Premier League";67;1100000;"Right";"Forward";55;46;63;65;66;61;0,0452628571428571;13,9108207377686
"2076";239838;"M. Antonucci";21;"Italian Serie A";67;1200000;"Right";"Forward";68;57;65;70;32;47;0,0431065789473684;13,9978321147582
"2077";246282;"Salva";22;"Italian Serie A";67;1100000;"Right";"Defender";70;35;56;61;65;70;0,0463780821917808;13,9108207377686
"2078";252060;"T. Pobega";20;"Italian Serie A";67;1200000;"Right";"Forward";69;67;63;67;64;68;0,0453128205128205;13,9978321147582
"2079";258747;"Guillem Molina";20;"Spain Primera Division";67;1100000;"Right";"Forward";66;31;50;46;69;63;0,0471676056338028;13,9108207377686
"2080";222079;"J. Onomah";23;"English Premier League";67;1200000;"Right";"Midfielder";71;63;64;72;54;64;0,0488928571428571;13,9978321147582
"2081";233812;"A. Lucoqui";22;"German 1. Bundesliga";67;1100000;"Left";"Defender";77;44;62;67;61;70;0,0432;13,9108207377686
"2082";239901;"S. Kalajdžić";22;"German 1. Bundesliga";67;1200000;"Right";"Forward";72;65;62;65;47;65;0,0526315789473684;13,9978321147582
"2083";242003;"D. Foulon";21;"Italian Serie A";67;1100000;"Left";"Defender";72;32;64;65;61;66;0,0415384615384615;13,9108207377686
"2084";243449;"L. Perrin";21;"French Ligue 1";67;1100000;"Right";"Defender";53;30;49;51;67;68;0,0479027397260274;13,9108207377686
"2085";258602;"Jon Morcillo";21;"Spain Primera Division";67;1200000;"Left";"Forward";78;66;64;71;37;59;0,0465125;13,9978321147582
"2086";223137;"F. Bonazzoli";23;"Italian Serie A";67;1100000;"Left";"Defender";70;65;51;65;28;59;0,0419291139240506;13,9108207377686
"2087";224019;"Pedro Chirivella";23;"French Ligue 1";67;1100000;"Right";"Midfielder";64;50;67;68;61;67;0,0480060606060606;13,9108207377686
"2088";226268;"F. Dimarco";22;"Italian Serie A";67;1000000;"Left";"Defender";60;38;67;61;65;57;0,0425347222222222;13,8155105579643
"2089";226468;"A. Favilli";23;"Italian Serie A";67;1100000;"Left";"Forward";63;67;45;65;24;61;0,0467705128205128;13,9108207377686
"2090";229891;"J. Ryerson";22;"German 1. Bundesliga";67;1000000;"Right";"Forward";65;56;60;65;63;74;0,0398678571428571;13,8155105579643
"2091";239378;"K. Sierhuis";22;"French Ligue 1";67;1100000;"Right";"Defender";65;71;52;59;29;75;0,0390361445783133;13,9108207377686
"2092";244836;"J. Segre";23;"Italian Serie A";67;1100000;"Right";"Defender";64;62;65;65;62;60;0,0456333333333333;13,9108207377686
"2093";252937;"Y. Gboho";19;"French Ligue 1";67;1100000;"Right";"Forward";78;62;63;73;37;53;0,0500640625;13,9108207377686
"2094";228378;"A. La Gumina";24;"Italian Serie A";67;1100000;"Right";"Defender";75;66;57;68;38;66;0,0460055555555556;13,9108207377686
"2095";229705;"J. Duverne";22;"French Ligue 1";67;975000;"Right";"Defender";61;31;55;59;68;67;0,0476845070422535;13,79019274998
"2096";241867;"Aitor Ruibal";24;"Spain Primera Division";67;1100000;"Right";"Forward";69;69;61;67;26;54;0,0413013333333333;13,9108207377686
"2097";234891;"N. Seufert";23;"German 1. Bundesliga";67;1000000;"Right";"Defender";52;51;65;71;61;60;0,0453753424657534;13,8155105579643
"2098";235156;"J. Dunne";22;"English Premier League";67;950000;"Right";"Defender";52;37;50;54;68;63;0,044652;13,7642172635767
"2099";244749;"N. Aguerd";24;"French Ligue 1";67;950000;"Left";"Defender";51;45;52;57;66;71;0,0465052631578947;13,7642172635767
"2100";225632;"O. Burke";23;"English Premier League";67;1000000;"Right";"Defender";88;62;62;67;37;73;0,0431024390243902;13,8155105579643
"2101";221095;"Dani Romera";24;"Spain Primera Division";67;1000000;"Right";"Forward";84;68;54;70;28;61;0,0433753623188406;13,8155105579643
"2102";210548;"L. Capezzi";25;"Italian Serie A";67;950000;"Right";"Forward";47;59;68;65;59;59;0,0440055555555556;13,7642172635767
"2103";227705;"Alan Empereur";26;"Italian Serie A";67;850000;"Left";"Defender";64;28;55;52;68;68;0,042190243902439;13,6529916284665
"2104";239357;"C. Gebauer";26;"German 1. Bundesliga";67;975000;"Right";"Defender";92;63;59;66;48;65;0,0466253333333333;13,79019274998
"2105";210381;"C. Lykogiannis";26;"Italian Serie A";67;800000;"Left";"Defender";65;68;65;63;63;66;0,0462820512820513;13,5923670066501
"2106";220491;"E. Gyasi";26;"Italian Serie A";67;900000;"Right";"Forward";77;60;61;73;20;65;0,0468014285714286;13,7101500423064
"2107";223569;"Nuha";27;"Spain Primera Division";67;900000;"Right";"Forward";76;67;53;63;27;69;0,04656125;13,7101500423064
"2108";235548;"M. Cabit";27;"French Ligue 1";67;750000;"Left";"Forward";68;38;59;62;65;63;0,0432;13,5278284855125
"2109";240342;"H. Duljević";26;"French Ligue 1";67;900000;"Right";"Defender";82;62;65;74;43;70;0,0407011764705882;13,7101500423064
"2110";157310;"S. Marveaux";34;"French Ligue 1";67;375000;"Left";"Defender";58;68;70;70;51;61;0,0428753623188406;12,8346813049525
"2111";183188;"M. Gazzola";35;"Italian Serie A";67;220000;"Right";"Forward";65;47;56;65;64;65;0,0434922077922078;12,3013828253345
"2112";183465;"J. Rodwell";29;"English Premier League";67;650000;"Right";"Defender";52;62;68;66;67;64;0,0453128205128205;13,3847276418718
"2113";188289;"E. Rivière";30;"Italian Serie A";67;725000;"Right";"Forward";76;67;57;64;31;59;0,0435842105263158;13,4939269338368
"2114";188336;"A. Tuia";30;"Italian Serie A";67;625000;"Right";"Defender";60;34;47;44;67;74;0,0457513513513514;13,3455069287185
"2115";197480;"I. Saadi";28;"French Ligue 1";67;800000;"Right";"Defender";63;68;53;65;22;72;0,0381176470588235;13,5923670066501
"2116";200067;"Z. Diallo";33;"French Ligue 1";67;350000;"Right";"Defender";35;40;56;53;66;77;0,0413582417582418;12,7656884334656
"2117";234893;"G. Mastinu";28;"Italian Serie A";67;775000;"Left";"Defender";64;64;64;67;31;53;0,0393194805194805;13,5606183083355
"2118";236024;"F. N'Goma";27;"French Ligue 1";67;800000;"Right";"Defender";76;66;62;68;51;65;0,0443840579710145;13,5923670066501
"2119";243945;"Gonzalo Verdú";31;"Spain Primera Division";67;575000;"Right";"Defender";60;48;53;54;68;76;0,04278125;13,2621253197795
"2120";247888;"S. Esposito";17;"Italian Serie A";66;1300000;"Right";"Forward";69;66;61;67;34;57;0,046128;14,0778748224318
"2121";242418;"T. Lamptey";19;"English Premier League";66;1300000;"Right";"Defender";82;33;58;66;60;51;0,0480844827586207;14,0778748224318
"2122";253167;"Félix Correia";19;"Italian Serie A";66;1400000;"Right";"Forward";82;58;57;73;32;53;0,0440055555555556;14,1519827945855
"2123";246159;"E. Laird";18;"English Premier League";66;1200000;"Right";"Forward";77;55;58;67;62;69;0,0474681818181818;13,9978321147582
"2124";252324;"Riquelme";20;"Spain Primera Division";66;1400000;"Right";"Forward";76;62;57;70;40;53;0,0458727272727273;14,1519827945855
"2125";255253;"Vítor Ferreira";20;"English Premier League";66;1400000;"Right";"Defender";72;57;67;72;51;49;0,046225;14,1519827945855
"2126";233510;"T. Chong";20;"German 1. Bundesliga";66;1400000;"Left";"Forward";77;63;63;64;44;62;0,0456333333333333;14,1519827945855
"2127";248820;"Mateu Morey";20;"German 1. Bundesliga";66;1300000;"Right";"Forward";75;45;62;73;58;52;0,0446701492537313;14,0778748224318
"2128";255654;"P. Kalulu";20;"Italian Serie A";66;1300000;"Right";"Forward";71;36;58;57;66;61;0,046436231884058;14,0778748224318
"2129";256658;"J. Ngankam";19;"German 1. Bundesliga";66;1400000;"Right";"Defender";76;68;59;68;26;71;0,041405;14,1519827945855
"2130";236248;"B. Woodburn";20;"English Premier League";66;1400000;"Right";"Forward";75;62;59;71;23;52;0,04205;14,1519827945855
"2131";240215;"C. Capone";21;"Italian Serie A";66;1400000;"Right";"Forward";70;59;60;73;20;50;0,044652;14,1519827945855
"2132";244067;"M. Lacroix";20;"German 1. Bundesliga";66;1300000;"Right";"Defender";68;29;39;48;67;73;0,0410227272727273;14,0778748224318
"2133";246126;"C. Mola";19;"German 1. Bundesliga";66;1300000;"Left";"Defender";68;40;63;65;62;63;0,0429346153846154;14,0778748224318
"2134";254267;"B. Białek";18;"German 1. Bundesliga";66;1300000;"Right";"Defender";68;65;44;60;35;73;0,0434297619047619;14,0778748224318
"2135";258407;"B. Soppy";18;"French Ligue 1";66;1200000;"Right";"Forward";81;39;56;64;61;71;0,04095125;13,9978321147582
"2136";243632;"C. Abi";20;"French Ligue 1";66;1400000;"Left";"Forward";77;63;58;67;28;63;0,0492521126760563;14,1519827945855
"2137";245277;"K. Michael";20;"Italian Serie A";66;1400000;"Right";"Forward";75;64;68;71;52;58;0,0442514285714286;14,1519827945855
"2138";258946;"M. Lovato";20;"Italian Serie A";66;1200000;"Right";"Forward";63;30;42;52;69;66;0,04418;13,9978321147582
"2139";233050;"M. Smith";20;"English Premier League";66;1100000;"Right";"Forward";74;53;64;69;57;71;0,0460720588235294;13,9108207377686
"2140";241689;"R. Massimo";19;"German 1. Bundesliga";66;1100000;"Right";"Midfielder";85;58;55;70;51;60;0,0419291139240506;13,9108207377686
"2141";243251;"A. Danzi";21;"Italian Serie A";66;1100000;"Right";"Forward";56;42;66;67;60;56;0,04375;13,9108207377686
"2142";244892;"S. Diop";20;"French Ligue 1";66;1200000;"Right";"Defender";75;57;63;70;31;44;0,0471153846153846;13,9978321147582
"2143";245226;"Gonçalo Cardoso";19;"English Premier League";66;1000000;"Left";"Defender";51;29;38;48;65;73;0,0430373493975904;13,8155105579643
"2144";245253;"L. Barreiro Martins";20;"German 1. Bundesliga";66;1100000;"Right";"Defender";71;51;61;74;67;54;0,0465784615384615;13,9108207377686
"2145";246276;"Joaquín";21;"Spain Primera Division";66;1200000;"Left";"Defender";77;61;58;68;24;53;0,0498816666666667;13,9978321147582
"2146";228357;"K. Soni";22;"Spain Primera Division";66;1100000;"Left";"Forward";77;60;59;71;44;67;0,0440644736842105;13,9108207377686
"2147";241710;"J. Opoku";21;"English Premier League";66;1000000;"Left";"Forward";69;42;53;61;63;72;0,0481329113924051;13,8155105579643
"2148";247182;"Tuta";20;"German 1. Bundesliga";66;1000000;"Right";"Forward";62;41;55;59;66;69;0,0422530864197531;13,8155105579643
"2149";247819;"N. Schlotterbeck";20;"German 1. Bundesliga";66;1000000;"Right";"Defender";67;29;44;45;67;68;0,0424197674418605;13,8155105579643
"2150";225908;"R. Oxford";21;"German 1. Bundesliga";66;950000;"Right";"Defender";67;33;52;55;66;69;0,0467705128205128;13,7642172635767
"2151";235855;"J. Asoro";21;"Italian Serie A";66;1100000;"Right";"Defender";88;62;53;72;21;57;0,0408333333333333;13,9108207377686
"2152";241829;"Lucas";23;"Spain Primera Division";66;950000;"Right";"Forward";59;33;39;47;67;69;0,045521052631579;13,7642172635767
"2153";245124;"D. Jovanović";21;"Spain Primera Division";66;1100000;"Right";"Forward";67;68;56;64;22;61;0,0433227848101266;13,9108207377686
"2154";229727;"J. Rhyner";24;"Spain Primera Division";66;900000;"Right";"Forward";77;36;48;44;64;75;0,0437924050632911;13,7101500423064
"2155";233794;"S. Edera";23;"Italian Serie A";66;1000000;"Left";"Defender";62;66;63;72;39;35;0,0432514285714286;13,8155105579643
"2156";234671;"J. Odgaard";21;"Italian Serie A";66;1000000;"Left";"Forward";68;65;50;67;39;66;0,04418;13,8155105579643
"2157";241140;"Fran Manzanara";23;"Spain Primera Division";66;900000;"Right";"Forward";64;50;57;64;67;62;0,0460055555555556;13,7101500423064
"2158";241462;"R. Guerra";23;"Spain Primera Division";66;925000;"Right";"Forward";52;55;57;64;63;62;0,044652;13,7375490164946
"2159";245770;"D. Drăguș";20;"Italian Serie A";66;1000000;"Right";"Defender";76;65;50;67;19;70;0,0433227848101266;13,8155105579643
"2160";245857;"A. Issah";21;"German 1. Bundesliga";66;1000000;"Right";"Forward";88;66;51;71;27;66;0,0446701492537313;13,8155105579643
"2161";227806;"D. Barlaser";23;"English Premier League";66;925000;"Right";"Forward";54;58;66;65;62;67;0,0546064516129032;13,7375490164946
"2162";230557;"A. Da Cruz";23;"Italian Serie A";66;950000;"Right";"Defender";77;66;57;67;38;59;0,0457513513513514;13,7642172635767
"2163";238873;"P. Pellegri";19;"French Ligue 1";66;925000;"Right";"Defender";64;65;54;66;20;62;0,04418;13,7375490164946
"2164";240922;"Dani Escriche";22;"Spain Primera Division";66;950000;"Right";"Defender";68;66;51;65;35;56;0,0422453333333333;13,7642172635767
"2165";241973;"Chris Ramos";23;"Spain Primera Division";66;950000;"Right";"Forward";76;64;48;61;28;61;0,04656125;13,7642172635767
"2166";229107;"N. De Medina";22;"German 1. Bundesliga";66;825000;"Right";"Forward";73;40;58;64;65;67;0,040840243902439;13,6231386653168
"2167";230768;"L. Clemenza";22;"Italian Serie A";66;900000;"Left";"Forward";65;57;68;74;33;41;0,0397727272727273;13,7101500423064
"2168";231652;"S. Banza";23;"French Ligue 1";66;925000;"Right";"Defender";71;67;48;65;29;64;0,0463909090909091;13,7375490164946
"2169";236304;"Josema";24;"Spain Primera Division";66;825000;"Left";"Defender";60;31;44;45;66;65;0,0417975308641975;13,6231386653168
"2170";236712;"D. Lavalée";23;"German 1. Bundesliga";66;825000;"Left";"Defender";64;29;62;62;65;67;0,0460118421052632;13,6231386653168
"2171";236760;"Kike Pérez";23;"Spain Primera Division";66;900000;"Left";"Forward";57;52;65;65;59;59;0,04232;13,7101500423064
"2172";238225;"Olabe";24;"Spain Primera Division";66;900000;"Left";"Forward";60;57;68;69;54;60;0,0452628571428571;13,7101500423064
"2173";253182;"H. Loucif";23;"French Ligue 1";66;800000;"Right";"Defender";67;39;54;68;63;50;0,0450367647058824;13,5923670066501
"2174";224876;"M. Curado";25;"Italian Serie A";66;775000;"Right";"Forward";57;36;41;39;66;73;0,04371125;13,5606183083355
"2175";232439;"L. Vignali";24;"Italian Serie A";66;775000;"Right";"Defender";70;57;63;64;63;63;0,046128;13,5606183083355
"2176";215410;"B. Chardonnet";25;"French Ligue 1";66;775000;"Right";"Defender";60;35;48;53;67;69;0,0442716216216216;13,5606183083355
"2177";222922;"J. Hesketh";24;"English Premier League";66;850000;"Right";"Forward";65;53;67;71;40;44;0,0448;13,6529916284665
"2178";225864;"B. Barry";24;"German 1. Bundesliga";66;850000;"Right";"Forward";78;53;60;70;44;56;0,0453753424657534;13,6529916284665
"2179";240992;"N. Estévez";24;"Italian Serie A";66;850000;"Right";"Forward";69;64;67;67;63;66;0,0436813333333333;13,6529916284665
"2180";215756;"S. McQueen";25;"English Premier League";66;725000;"Left";"Forward";67;48;61;69;64;62;0,0468014285714286;13,4939269338368
"2181";223306;"J. Jach";26;"English Premier League";66;725000;"Left";"Forward";58;45;51;56;64;74;0,0457961538461538;13,4939269338368
"2182";243944;"N. Lozano";26;"Spain Primera Division";66;725000;"Left";"Forward";68;42;47;55;63;80;0,044448051948052;13,4939269338368
"2183";220388;"S. Chakla";26;"Spain Primera Division";66;725000;"Right";"Forward";53;32;48;49;65;68;0,0449298701298701;13,4939269338368
"2184";233223;"P. Brlek";26;"Italian Serie A";66;775000;"Right";"Forward";64;63;65;66;53;66;0,0437837837837838;13,5606183083355
"2185";245694;"A. Traoré";25;"French Ligue 1";66;800000;"Left";"Forward";86;60;55;68;17;58;0,0423364864864865;13,5923670066501
"2186";183256;"H. Saivet";29;"English Premier League";66;625000;"Right";"Forward";67;65;70;68;62;59;0,0398368421052632;13,3455069287185
"2187";183414;"D. Di Gennaro";32;"Italian Serie A";66;475000;"Left";"Forward";67;63;69;67;58;63;0,045;13,0710700830168
"2188";186139;"M. James";28;"English Premier League";66;650000;"Right";"Forward";52;60;68;66;66;62;0,0380941860465116;13,3847276418718
"2189";200922;"S. Schipplock";31;"German 1. Bundesliga";66;575000;"Right";"Defender";68;64;57;62;39;75;0,0411857142857143;13,2621253197795
"2190";203327;"A. Galabinov";31;"Italian Serie A";66;575000;"Right";"Forward";36;70;57;58;21;76;0,0418909090909091;13,2621253197795
"2191";224143;"Querol";31;"Spain Primera Division";66;575000;"Right";"Forward";86;62;59;63;53;67;0,0423911392405063;13,2621253197795
"2192";245367;"X. Simons";17;"French Ligue 1";65;1100000;"Right";"Forward";62;54;59;69;52;53;0,0405235294117647;13,9108207377686
"2193";246174;"H. Elliott";17;"English Premier League";65;1100000;"Left";"Defender";75;53;59;71;30;37;0,04515625;13,9108207377686
"2194";242964;"A. Gordon";19;"English Premier League";65;1200000;"Right";"Forward";73;59;59;68;31;55;0,0488928571428571;13,9978321147582
"2195";246785;"Bryan Gil";19;"Spain Primera Division";65;1200000;"Left";"Forward";68;62;59;71;26;35;0,0471153846153846;13,9978321147582
"2196";248874;"N. Armini";19;"Italian Serie A";65;1100000;"Right";"Forward";60;38;49;53;67;62;0,044448051948052;13,9108207377686
"2197";253465;"T. Mengi";18;"English Premier League";65;1000000;"Right";"Forward";76;39;54;59;64;68;0,0429346153846154;13,8155105579643
"2198";242453;"S. van den Berg";18;"English Premier League";65;1000000;"Right";"Forward";64;30;55;63;65;64;0,048251282051282;13,8155105579643
"2199";252326;"J. Sanabria";20;"Spain Primera Division";65;1200000;"Left";"Forward";75;57;63;68;46;53;0,0427557142857143;13,9978321147582
"2200";254860;"Valera";18;"Spain Primera Division";65;1100000;"Left";"Forward";70;56;61;67;19;44;0,0425;13,9108207377686
"2201";253036;"N. Mbuku";18;"French Ligue 1";65;1100000;"Left";"Defender";77;60;63;71;33;44;0,0444615384615385;13,9108207377686
"2202";237916;"W. Smallbone";20;"English Premier League";65;1200000;"Right";"Defender";70;61;63;70;56;45;0,0490639344262295;13,9978321147582
"2203";245715;"J. Shackleton";20;"English Premier League";65;1200000;"Right";"Defender";82;41;64;71;59;65;0,0434215384615385;13,9978321147582
"2204";252590;"Fer Niño";19;"Spain Primera Division";65;1200000;"Right";"Forward";64;62;55;61;28;63;0,0462820512820513;13,9978321147582
"2205";253444;"A. Kalimuendo";18;"French Ligue 1";65;1100000;"Right";"Defender";81;66;49;64;25;56;0,0401063291139241;13,9108207377686
"2206";247328;"Unai Vencedor";19;"Spain Primera Division";65;1100000;"Right";"Forward";64;59;68;65;56;65;0,0436281690140845;13,9108207377686
"2207";226710;"G. Scamacca";21;"Italian Serie A";65;1100000;"Right";"Forward";64;66;49;64;34;64;0,0447352941176471;13,9108207377686
"2208";244257;"J. Burkardt";19;"German 1. Bundesliga";65;1000000;"Right";"Defender";73;61;53;72;26;59;0,0431065789473684;13,8155105579643
"2209";245023;"P. Mićin";21;"Italian Serie A";65;1000000;"Right";"Forward";63;65;61;69;34;53;0,0503112676056338;13,8155105579643
"2210";245035;"C. Gomes";19;"English Premier League";65;950000;"Right";"Forward";65;54;60;63;64;62;0,0462857142857143;13,7642172635767
"2211";248266;"S. Boey";19;"French Ligue 1";65;925000;"Right";"Defender";72;41;58;65;59;56;0,0452628571428571;13,7375490164946
"2212";252929;"Borja Sainz";19;"Spain Primera Division";65;1000000;"Right";"Forward";75;51;60;67;35;49;0,0422453333333333;13,8155105579643
"2213";257980;"D. Ndoye";19;"French Ligue 1";65;1000000;"Right";"Forward";77;63;59;65;29;57;0,0429346153846154;13,8155105579643
"2214";248174;"N. Boujellab";21;"German 1. Bundesliga";65;975000;"Right";"Defender";69;56;59;73;50;52;0,0460055555555556;13,79019274998
"2215";248604;"A. Zagré";18;"French Ligue 1";65;800000;"Left";"Forward";80;43;60;74;59;46;0,04704;13,5923670066501
"2216";236875;"A. Poulsen";20;"German 1. Bundesliga";65;850000;"Left";"Forward";68;44;57;65;62;71;0,04418;13,6529916284665
"2217";241071;"Moreto Cassamá";22;"French Ligue 1";65;850000;"Right";"Defender";72;57;64;71;61;50;0,0432142857142857;13,6529916284665
"2218";243593;"A. Laurienté";21;"French Ligue 1";65;925000;"Right";"Defender";68;57;61;71;33;39;0,0495610169491525;13,7375490164946
"2219";243631;"M. Camara";22;"French Ligue 1";65;900000;"Right";"Midfielder";63;54;64;69;59;65;0,0459188405797101;13,7101500423064
"2220";243642;"W. Tchimbembé";22;"French Ligue 1";65;900000;"Left";"Defender";82;62;62;67;56;58;0,0437837837837838;13,7101500423064
"2221";255781;"Ricard";20;"Spain Primera Division";65;850000;"Right";"Forward";76;44;49;56;61;54;0,0458727272727273;13,6529916284665
"2222";239614;"Jesús Areso";20;"Spain Primera Division";65;800000;"Right";"Forward";72;30;61;66;59;65;0,0408938271604938;13,5923670066501
"2223";244626;"A. Kargbo";20;"Italian Serie A";65;875000;"Right";"Defender";80;65;46;63;21;51;0,0435058823529412;13,6819791653398
"2224";258615;"Zarraga";21;"Spain Primera Division";65;875000;"Right";"Forward";78;60;64;70;52;67;0,0408333333333333;13,6819791653398
"2225";225738;"Kuki Zalazar";22;"Spain Primera Division";65;825000;"Left";"Forward";57;62;66;70;27;36;0,0424328767123288;13,6231386653168
"2226";235521;"Carbonell";22;"Spain Primera Division";65;825000;"Right";"Forward";62;60;64;70;63;61;0,0453753424657534;13,6231386653168
"2227";244456;"M. Erlić";22;"Italian Serie A";65;750000;"Right";"Defender";45;31;34;40;66;73;0,0423284090909091;13,5278284855125
